MethodIndex,MethodId,Branch,StateCount,UniquePhaseCount,PowerDesignRank,PowerDesignCondition,Recoverable,Canonical,MedianValidFraction,MedianTrainingFitNmseDb,MedianHeldOutFitNmseDb,Branch1Coherence,Branch1PhaseRmseDeg,Branch1ComplexNmseDb,Branch1MagnitudeNrmse,Branch2Coherence,Branch2PhaseRmseDeg,Branch2ComplexNmseDb,Branch2MagnitudeNrmse,Branch3Coherence,Branch3PhaseRmseDeg,Branch3ComplexNmseDb,Branch3MagnitudeNrmse,Branch4CanonicalCoherence,Branch4CanonicalPhaseRmseDeg,Branch4CanonicalComplexNmseDb,Branch4CanonicalMagnitudeNrmse,ValidDoaCount,MedianDoaAngularErrorDeg,ValidLocalizationCount,TwoStationValidCount,TwoStationMedianErrorM,TwoStationMinErrorM,TwoStationMaxErrorM,TwoStationMedianRayRmsM,ThreeStationValidCount,ThreeStationMedianErrorM,ThreeStationMinErrorM,ThreeStationMaxErrorM,ThreeStationMedianRayRmsM,FourStationValidCount,FourStationErrorM,FourStationRayRmsM,FourStationEstimatedY_M,ForwardLocalizationCount
261,B4_K05_I01-03-05-06-09,Branch4,5,4,3,1.75501763786498,1,0,0.930059523809524,-29.6913593402086,-22.8500338789892,0.901388442261797,26.591888190546,-7.36105977123263,0.302201608968968,0.738684532812342,49.5136669046869,-3.42866237519798,0.472741538841888,0.875803250142575,30.7991816056205,-6.39780877659231,0.326105424733737,0.930016595474622,21.9619903732228,-8.69451018603865,0.257085797729726,4,10.0543439417124,11,6,1.18305020794475,0.712060553942608,1.71695700132343,0.188468175691083,4,1.103737610459,0.783886278740159,1.34834446989129,0.241223979916096,1,1.13246901182572,0.26060177671869,1.99219215075998,11
262,B4_K05_I01-03-05-07-08,Branch4,5,5,3,1.67454253273489,1,0,0.938988095238095,-29.5165154136641,-23.2419849829423,0.920527024156981,23.2172826567729,-8.28345854483536,0.291242345643979,0.750643672201353,49.8052158176764,-3.59983651940483,0.473152504358249,0.892379053462065,28.4711284009624,-7.00864768259658,0.342299375777634,0.956077738082047,17.3989870524466,-10.8206748048744,0.206129178112366,4,10.127772368376,11,6,1.20152117595266,0.723312650144793,1.75056855105839,0.18378153197924,4,1.12654677345412,0.775398791514239,1.36289253533243,0.245289181860736,1,1.15890375634977,0.264926431021347,1.9637686098902,11
263,B4_K05_I01-03-05-07-09,Branch4,5,4,3,1.67454253273489,1,0,0.941220238095238,-29.5422784459561,-23.268758324171,0.916712829014426,23.5366531288376,-8.09767734223059,0.296380951190135,0.747135488719187,47.9179866452492,-3.56984620375689,0.470441351751491,0.902467378110699,27.1065107282606,-7.40151527609193,0.317547780469737,0.947203381833228,18.9140041285104,-9.93200228039067,0.239899874529052,4,10.2953158287164,11,6,1.21581461904567,0.725178967682079,1.74228844034299,0.184852714694087,4,1.12636556151993,0.789136380885035,1.36760537962696,0.245176150934438,1,1.16650436951714,0.266041123479026,1.95565356710062,11
264,B4_K05_I01-03-05-08-09,Branch4,5,4,3,2.17215895712461,1,0,0.933035714285714,-29.4528447203781,-22.8070234110727,0.882640519556126,27.832086088898,-6.58978134306511,0.321782560683932,0.722579295401614,51.1075124987902,-3.21437855585569,0.480247422070482,0.853903100719457,31.7652049379953,-5.6728280607469,0.343694675935121,0.920612892656367,24.1910977960346,-8.17129517031183,0.286900463292128,4,10.1364951769068,11,6,1.21953745818353,0.711581242135921,1.79879601014524,0.205692724682287,4,1.14159804370655,0.792398732634984,1.44010477694361,0.261726535473824,1,1.16285710974618,0.276653088062224,1.96017074975963,11
265,B4_K05_I01-03-06-07-08,Branch4,5,5,3,2.00879722341795,1,0,0.939732142857143,-29.3609637204905,-23.0558148382352,0.913304755901449,22.9022179460239,-7.93831687669203,0.30790636789669,0.743210737910074,50.064695096916,-3.49117668643063,0.477669270590303,0.886621262286102,27.2994951363861,-6.73088523510842,0.34441127001238,0.952880876391762,18.1610458397461,-10.3619924938395,0.220754358511307,4,10.0114611724634,11,6,1.1730008095719,0.711708501180954,1.7111412856927,0.174083613396239,4,1.10554766973643,0.752621479269659,1.32754469398983,0.239457492963132,1,1.13523153905958,0.259097347785769,1.98878725217704,11
266,B4_K05_I01-03-06-07-09,Branch4,5,4,3,1.93484743746429,1,0,0.94047619047619,-29.4009732324641,-23.0325178380942,0.908326429862686,25.5903137523047,-7.65859477135964,0.300416669039527,0.768472671339871,49.7906985609146,-3.88229705717103,0.465917892279881,0.887516227179874,28.5065150362712,-6.74140839465118,0.343061598234909,0.932042944489205,21.4102155940287,-8.8491094591352,0.270675062473066,4,10.2214905242274,11,6,1.1987503330555,0.725953355419812,1.74148148825894,0.161959322448515,4,1.15357091585381,0.777320816153515,1.35271728410271,0.244974545104229,1,1.16362071845652,0.259997014476971,1.9598028689766,11
267,B4_K05_I01-03-06-08-09,Branch4,5,4,3,2.12314043986553,1,0,0.941220238095238,-29.4181243415592,-23.0735019575612,0.898241318479236,24.9930054983137,-7.18165502180118,0.315069840031262,0.740976705835517,48.1527443781596,-3.45965235857534,0.477476114544755,0.882768979439668,27.5038766590539,-6.58120723540846,0.332647445698085,0.934059370501123,21.4441569000253,-8.9585629705608,0.258727372429172,4,10.0623326014646,11,6,1.20013053655795,0.712699835251943,1.78826725855189,0.176097802844489,4,1.16638418660916,0.773377856427852,1.37852206835033,0.248395959125837,1,1.16601350121969,0.266335653085433,1.95822516407724,11
268,B4_K05_I01-03-07-08-09,Branch4,5,4,3,3.0978718078797,1,0,0.912202380952381,-29.3786956152012,-21.3935764111224,0.865887521999575,30.4798147490098,-6.02996829259902,0.361696020878709,0.723067563249796,52.0007838632234,-3.21907465032474,0.505589002105798,0.846137958062947,32.6619584989928,-5.47407847113699,0.383067415695439,0.88943242425619,25.9986560185961,-6.80195596868378,0.331057989041342,4,10.2444443997152,11,6,1.2131046618052,0.712779754703569,1.74066676404356,0.190656780095947,4,1.11182278154709,0.744373937028061,1.36693609013273,0.251906009418577,1,1.16745113558681,0.26938874173314,1.95390754364461,11
269,B4_K05_I01-04-05-06-07,Branch4,5,5,3,2.00879722341795,1,0,0.936755952380952,-29.3348971719067,-22.4640282057995,0.89912793682498,23.0829763037152,-7.26857447428394,0.348386052677308,0.731820545868095,45.8598224047482,-3.33072335664707,0.488275948511367,0.859603108176724,27.8173858767932,-5.90860270861384,0.392777827823996,0.933263498791473,20.4251620071979,-9.00980574700522,0.266598894916858,4,10.4123496841694,11,6,1.22545921741037,0.727970667088588,1.74120091075981,0.176390937657228,4,1.13585063148524,0.759198092786963,1.36986051990775,0.244409586879979,1,1.18316765546051,0.265980419700125,1.93791317638542,11
270,B4_K05_I01-04-05-06-08,Branch4,5,5,3,2.04661993273673,1,0,0.932291666666667,-29.6190026785187,-22.3710264298754,0.883252603966374,26.0882160798077,-6.6593686105221,0.329664108190224,0.708391855483977,50.3922739924671,-3.02618162829055,0.50414823942566,0.862502044607505,30.6016263133357,-5.94413612508965,0.365727396456526,0.919736510535201,20.3542925604454,-8.23466045814765,0.268313210193023,4,10.2528632022961,11,6,1.20388037945906,0.725953355419812,1.71311139369984,0.18682212880712,4,1.10096475161213,0.779277059186079,1.34924304465777,0.244962591722865,1,1.1535831645337,0.263613111259306,1.96859541728237,11
271,B4_K05_I01-04-05-06-09,Branch4,5,4,3,2.00387376275808,1,0,0.924107142857143,-29.4408691735833,-22.3581877364146,0.860096913603503,29.083572209691,-5.93302991356322,0.373710965941852,0.676650034593315,51.5423436237014,-2.67551358802773,0.512659449990596,0.836180188225517,34.0866339338736,-5.27284054443486,0.394595905070529,0.888785678663091,26.4165129969999,-6.80463255190731,0.31749433889328,4,10.4638371022009,11,6,1.25012261414721,0.727838663664376,1.82455170732721,0.164706362419385,4,1.2263806464908,0.793488585685084,1.4209652849191,0.254631672534436,1,1.21952086726985,0.268615892744009,1.90274438346469,11
272,B4_K05_I01-04-05-07-08,Branch4,5,5,3,2.04661993273673,1,0,0.917410714285714,-29.3981711066427,-22.3780446207585,0.894824626512717,26.4919625414011,-7.06112468865506,0.331825033580877,0.715433189534088,47.5453954270269,-3.11463837640291,0.496871566769951,0.856303668993546,30.0102510422246,-5.82406326646803,0.388991953134382,0.927618244296865,21.8825730661331,-8.68368337134814,0.270794023536407,4,10.3822635584267,11,6,1.21014930317528,0.714454540619968,1.69326800869853,0.188958141955176,4,1.08628952583444,0.758600341803305,1.34237201947379,0.248862922200362,1,1.15353724117293,0.269170818206008,1.96742170974325,11
273,B4_K05_I01-04-05-07-09,Branch4,5,4,3,1.75501763786498,1,0,0.921875,-29.2566356762363,-22.9789392078441,0.899401374286335,26.2507376063699,-7.19505213030512,0.316554567913236,0.743629276053927,44.96540451445,-3.50112511203758,0.480991437229194,0.88205705671245,27.7338645121667,-6.55701000013294,0.345284082554148,0.920421986045477,21.8598326737939,-8.27264767128996,0.28366667698746,4,10.4998560108291,11,6,1.23511393805614,0.726884246427546,1.74426225759893,0.179213965243528,4,1.13961996066299,0.771614484253245,1.37608783629425,0.247466729385046,1,1.18673856268034,0.269643128366451,1.93375110491782,11
274,B4_K05_I01-04-05-08-09,Branch4,5,4,3,2.57971353872077,1,0,0.904761904761905,-29.5335518431982,-21.2821633743535,0.851356841022417,36.3843840331884,-5.60790328839635,0.367932692885102,0.682806500413783,52.746980033921,-2.73333749998626,0.526983512615563,0.838487720268075,38.0575493829946,-5.28670889648177,0.364139095002348,0.877796590452741,33.1879602982791,-6.39269473054183,0.347596980636246,4,10.3899407838162,11,6,1.25242096965059,0.715422226627429,1.8180447008837,0.209834762055141,4,1.15927913200181,0.780978789331255,1.44787284023132,0.269795721259097,1,1.1965011946251,0.285063296201208,1.92398928785135,11
275,B4_K05_I01-04-06-07-08,Branch4,5,5,3,2.00879722341795,1,0,0.936011904761905,-29.5776588119291,-22.5735561609011,0.912688119840113,22.2379379045497,-7.8638984983987,0.326568953548762,0.719700837780142,45.9610279668689,-3.17002521568708,0.496635459897246,0.878432023534177,26.2106725895213,-6.41622314616943,0.358977082221274,0.947285740795021,19.7674177637798,-9.92236722118026,0.242180809759156,4,10.3384533657846,11,6,1.21505124712451,0.727970667088588,1.71584026297292,0.193572870750393,4,1.09699580829395,0.757370165084939,1.35615089305556,0.253629534199358,1,1.16290887539918,0.270514207834981,1.95753905338528,11
276,B4_K05_I01-04-06-07-09,Branch4,5,4,3,1.7782356499392,1,0,0.93452380952381,-29.4460426570136,-23.0555471965955,0.907949475455599,23.6674149614823,-7.60324297464081,0.311036046630671,0.722546966909113,45.3430092391751,-3.2073891113437,0.487248236683191,0.877502326108975,28.6436771868608,-6.41085708665216,0.339780695886095,0.931366598289317,21.2486343781374,-8.85460477105877,0.266347620983386,4,10.3822635584267,11,6,1.21685025580283,0.727970667088588,1.72803435845516,0.177046788198501,4,1.12042224257431,0.757638185637418,1.36616366317267,0.247064596375736,1,1.17151091084265,0.267413483014206,1.94945134836777,11
277,B4_K05_I01-04-06-08-09,Branch4,5,4,3,1.98611700740176,1,0,0.93452380952381,-29.7103226440975,-22.6149836468495,0.886561691117909,27.9310278959229,-6.74173391482736,0.334073140278248,0.707120495266605,50.74595678595,-3.01319700374391,0.510755143690314,0.861775937715593,29.8516545416951,-5.9335902741751,0.367293646906641,0.923721167422973,22.0517160454782,-8.36154612143086,0.276587348431096,4,10.3899407838162,11,6,1.21675530296998,0.728655974721678,1.71990940768492,0.185088216856511,4,1.10963651999378,0.781262707265407,1.35654030235125,0.246318344699172,1,1.16405582234916,0.267887243191597,1.95732206384044,11
278,B4_K05_I01-04-07-08-09,Branch4,5,4,3,2.26148950771424,1,0,0.924107142857143,-29.5655216963381,-22.3076880669853,0.884434498099551,26.3116210246695,-6.64587112611929,0.34220390188426,0.711068538453311,47.5164502235941,-3.06279045423575,0.505697434334793,0.855817879242736,29.7100121784377,-5.75746330307471,0.360980366159029,0.91366529158618,26.4641304394907,-7.84961173826207,0.307716851338885,4,10.4267343151013,11,6,1.21753046464387,0.716837322291272,1.69157632569294,0.199869221761087,4,1.0790428609477,0.735114412036257,1.34903631270796,0.260887934180383,1,1.15816172771651,0.275839975304866,1.96127816371063,11
279,B4_K05_I01-05-06-07-08,Branch4,5,5,3,2.88280681689163,1,0,0.912202380952381,-29.6412431036634,-20.5777618701929,0.841919803843696,31.6020382185824,-5.41368492156695,0.371595467904461,0.715437115657843,50.7949323405501,-3.11585160168392,0.538890533999445,0.830309161556354,35.7134283390276,-5.10242234846098,0.387430850433383,0.886470088995983,31.0933698646306,-6.69807600269429,0.310654413321413,4,10.4267343151013,11,6,1.21026722405131,0.701056543270481,1.71185848926863,0.166989206744314,4,1.12508795307287,0.758843480440465,1.35081625245114,0.246629995154605,1,1.15604053080851,0.265303318305736,1.96730701738926,11
280,B4_K05_I01-05-06-07-09,Branch4,5,4,3,2.84043208893468,1,0,0.912202380952381,-29.5445027603139,-21.1729951209706,0.836140940113818,33.0385665600319,-5.21779723964745,0.367461291917871,0.707081427782057,50.6289607195364,-3.01451853003754,0.514297418259475,0.828670636120884,35.8963658976747,-5.04069290455361,0.376493858188761,0.861911452028564,33.902563392901,-5.89925151956631,0.328931811411525,4,10.523341133289,11,6,1.20925673315894,0.715422226627429,1.7133015498469,0.147683427719054,4,1.1123191684534,0.781473821813368,1.33777546312182,0.243019395184343,1,1.14152599643716,0.261717032936292,1.98532409240261,11
281,B4_K05_I01-05-06-08-09,Branch4,5,4,3,3.29235209211684,1,0,0.900297619047619,-29.615026812261,-20.6852135832926,0.8192906347054,41.503980682848,-4.9544431259958,0.396288133522664,0.672546014142242,54.7511823612679,-2.61758299299539,0.527932631411433,0.797921381487917,43.0077903295991,-4.50792631023654,0.396907206096237,0.86250679126246,40.3332356996181,-5.92747312970254,0.359793338606889,4,10.3043506203277,11,6,1.23220867373286,0.714738609614888,1.83718541901429,0.15117014328373,4,1.19030218700719,0.789733490744827,1.4213810544183,0.24339436449269,1,1.21452050574773,0.264186482743563,1.91005298067916,11
282,B4_K05_I01-05-07-08-09,Branch4,5,4,3,2.91812140144589,1,0,0.91889880952381,-29.4956185507711,-21.4365273572353,0.868657742246856,28.6259231388413,-6.12405368976077,0.357694015407376,0.716464591415398,50.3679169832657,-3.14159527305398,0.515996793738209,0.840948149311754,32.5197953322576,-5.33985025008447,0.358808819803986,0.891258732651222,29.8758854411751,-6.87151588828421,0.335053602453783,4,10.4782217331329,11,6,1.23169250453873,0.727177976010166,1.75730768411113,0.173543011102318,4,1.16066498404862,0.800618990763964,1.38656375304916,0.250100553585132,1,1.18214912824625,0.26889009815879,1.93967509620383,11
283,B4_K05_I01-06-07-08-09,Branch4,5,4,3,5.40710480883445,1,0,0.854166666666667,-29.4039062332357,-17.7169096444902,0.781324042098564,48.0799177504147,-4.10023089131382,0.423433499765887,0.6502275922671,62.0488390618996,-2.48429107959415,0.539543590665056,0.771674018059386,49.5072608466803,-3.95340189718561,0.427036024765277,0.805361657283812,44.0822585293722,-4.54234201899582,0.378880323070365,4,10.4718537152575,11,6,1.20976345223731,0.715567954044912,1.68537327721278,0.17433749508721,4,1.09528457710821,0.74729116920826,1.33939217883861,0.24750612229534,1,1.14858758028111,0.26776888555339,1.97323656939881,11
284,B4_K05_I02-03-04-05-06,Branch4,5,5,3,2.88280681689164,1,0,0.909970238095238,-29.5477020346142,-20.3148184617191,0.830306112010218,32.0114453927876,-5.10525952813014,0.410356008705512,0.677522807325848,53.123321177974,-2.66925824389566,0.533601019907728,0.810313698240424,38.0266291932926,-4.69255751345641,0.433035554882759,0.88097332259814,28.9275715745378,-6.50019843613894,0.356073700960529,4,10.2625953148701,11,6,1.21294465291026,0.715422226627429,1.78034943453344,0.157797536644515,4,1.19693472933012,0.780432866869599,1.38101754385466,0.247564092113828,1,1.18554669114756,0.259848842637287,1.93906073636798,11
285,B4_K05_I02-03-04-05-07,Branch4,5,5,3,2.00879722341795,1,0,0.928571428571429,-29.4722486880419,-22.2961966683424,0.888678951989049,21.0608089050738,-6.89880871998264,0.368914721791298,0.715569278878412,46.4491901197333,-3.12175029030195,0.510503571675091,0.873935523933605,27.2766931493121,-6.39571523072051,0.390871034343433,0.939474755738616,16.3812237696773,-9.38605099774547,0.277022830479339,4,10.2214905242274,11,6,1.21054436990546,0.713498157729556,1.75107921647114,0.190421692336012,4,1.12203266070453,0.766888559233987,1.3683393388866,0.250444129215345,1,1.16250416427153,0.270835770600816,1.95963399315325,11
286,B4_K05_I02-03-04-05-08,Branch4,5,5,3,2.00879722341795,1,0,0.935267857142857,-29.4187398224631,-22.7877132873634,0.894876496427741,23.5332088195278,-7.12080595480266,0.311787873525177,0.693696621526593,48.1933348875193,-2.85618871217188,0.494316639656778,0.855655934723808,29.3734453786052,-5.80086672581662,0.347969691252804,0.944743577140665,19.5489114559809,-9.68940189546073,0.21585390035727,4,10.2111078968385,11,6,1.21038598683595,0.712060553942608,1.73433819549597,0.208364194078864,4,1.12238150995766,0.787690138477581,1.41201553156244,0.261995303329235,1,1.14795784808978,0.271919573017463,1.97441838573698,11
287,B4_K05_I02-03-04-05-09,Branch4,5,5,3,2.88280681689164,1,0,0.905505952380952,-29.2995701487167,-20.9732892190298,0.830932263858377,35.1359817239942,-5.09268947182524,0.364421136950255,0.673765281630443,54.2377295583507,-2.6328879029498,0.5172410091469,0.811784695803457,38.2202741139788,-4.67412951735901,0.400295511454441,0.85318272816329,33.8617186463831,-5.65373124707736,0.33872136355051,4,10.0788681814035,11,6,1.2097037193251,0.699228549403621,1.78692871026614,0.192280991261041,4,1.14099236292616,0.74539859827992,1.39856729511672,0.253531035590672,1,1.16968984703825,0.268531562871359,1.95366547805227,11
288,B4_K05_I02-03-04-06-07,Branch4,5,5,3,2.04661993273673,1,0,0.930059523809524,-29.6577082258439,-22.0098452285193,0.85338358531646,24.5151174687026,-5.95382064689116,0.426107671806415,0.706853144786453,49.6859776296516,-3.02692480061854,0.533186691559251,0.840131016190265,26.2009494321717,-5.47195409343782,0.435136099713255,0.927530330532549,19.9778601483682,-8.67262345380883,0.344269354378199,4,10.1786437973772,11,6,1.19997844894181,0.727970667088588,1.78254022879776,0.143197882299825,4,1.14088386013072,0.755833243112371,1.37791488164857,0.239200869255883,1,1.18070851308057,0.258106707497448,1.94443222981057,11
289,B4_K05_I02-03-04-06-08,Branch4,5,5,3,1.67454253273489,1,0,0.952380952380952,-29.7158592994299,-23.0272409226535,0.91175951225301,21.2194098336813,-7.84467939065287,0.299314310670772,0.720493659905937,49.7899769715292,-3.18222658928388,0.511291895312452,0.893428098106028,27.1999190897442,-6.99209156962238,0.330800350387482,0.95807173060988,16.6245742467284,-10.9170085148374,0.207989564640553,4,10.0950575471192,11,6,1.18289259979893,0.725178967682079,1.68942172968035,0.198565319198603,4,1.09051781656592,0.785762128994422,1.34961799467616,0.251731717720221,1,1.12608688310015,0.263554788654364,1.99690241068476,11
290,B4_K05_I02-03-04-06-09,Branch4,5,5,3,2.00879722341795,1,0,0.93452380952381,-29.4634256263013,-22.8472882413889,0.887455115317302,25.3470738028075,-6.79691889842545,0.333127360141854,0.721933499612894,51.0513742519231,-3.20187923913785,0.502742275298263,0.871640553965946,29.24418600169,-6.27482442396206,0.369812678414188,0.925040591026053,22.6936818753853,-8.41213032036503,0.277109686564796,4,10.1364951769068,11,6,1.2051521477338,0.713498157729556,1.7822944379815,0.169139279049626,4,1.17437145549553,0.76657838697209,1.38627299867152,0.247514946709835,1,1.17537590568931,0.263334621600372,1.9486182707152,11
